174 81.5387 2.17516e-26 0 0 2.17516e-26 85.3815 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
175 85.3815 1.78266e-27 0 0 1.78266e-27 89.4054 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
176 89.4054 1.3012e-28 0 0 1.3012e-28 93.6189 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
177 93.6189 8.41263e-30 0 0 8.41263e-30 98.0311 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
178 98.0311 4.78998e-31 0 0 4.78998e-31 102.651 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
179 102.651 2.38741e-32 0 0 2.38741e-32 107.489 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
180 107.489 1.03506e-33 0 0 1.03506e-33 112.555 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
181 112.555 3.87762e-35 0 0 3.87762e-35 117.859 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
182 117.859 1.24655e-36 0 0 1.24655e-36 123.414 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
183 123.414 3.41374e-38 0 0 3.41374e-38 129.23 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
184 129.23 7.90339e-40 0 0 7.90339e-40 135.321 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
185 135.321 1.53456e-41 0 0 1.53456e-41 141.698 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
186 141.698 2.47798e-43 0 0 2.47798e-43 148.376 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
187 148.376 3.29873e-45 0 0 3.29873e-45 155.369 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
188 155.369 3.58704e-47 0 0 3.58704e-47 162.691 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
189 162.691 3.15563e-49 0 0 3.15563e-49 170.358 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
190 170.358 2.22342e-51 0 0 2.22342e-51 178.387 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
191 178.387 1.24154e-53 0 0 1.24154e-53 186.794 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
192 186.794 5.43389e-56 0 0 5.43389e-56 195.598 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
193 195.598 1.84269e-58 0 0 1.84269e-58 204.816 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
194 204.816 4.78341e-61 0 0 4.78341e-61 214.469 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
195 214.469 9.38574e-64 0 0 9.38574e-64 224.576 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
196 224.576 1.37371e-66 0 0 1.37371e-66 235.16 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
197 235.16 1.47912e-69 0 0 1.47912e-69 246.243 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
198 246.243 1.15476e-72 0 0 1.15476e-72 257.848 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
199 257.848 6.43833e-76 0 0 6.43833e-76 270 9.97741e+09 0 604174 1.63682e+07 0 0 0 0 0 0 0 0 0 0 0
0 0.027 27.2681 0 0 27.2681 0.0282725 153784 0 6025.07 0.00868113 91.7026 21124.4 0.00587051 1.47877 0 0 0 0 0 0 0
1 0.0282725 27.1677 0 0 27.1677 0.0296049 168562 0 12607.1 0.00996683 91.6903 21122.5 0.000869564 1.47856 0 0 0 0 0 0 0
2 0.0296049 27.063 0 0 27.063 0.0310001 184757 0 19796.3 0.0114428 91.6775 21120.5 0.0009984 1.47834 0 0 0 0 0 0 0
3 0.0310001 26.9539 0 0 26.9539 0.0324611 202505 0 27647.4 0.0131372 91.6641 21118.5 0.00114633 1.47811 0 0 0 0 0 0 0
4 0.0324611 26.8402 0 0 26.8402 0.033991 221953 0 36219.6 0.0150823 91.6501 21116.3 0.00131618 1.47786 0 0 0 0 0 0 0
5 0.033991 26.7217 0 0 26.7217 0.0355929 243264 0 45577.3 0.0173153 91.6354 21114.1 0.00151119 1.47761 0 0 0 0 0 0 0
6 0.0355929 26.5984 0 0 26.5984 0.0372704 266617 0 55790.5 0.0198786 91.62 21111.7 0.00173509 1.47735 0 0 0 0 0 0 0
7 0.0372704 26.4699 0 0 26.4699 0.0390269 292205 0 66935 0.0228212 91.6039 21109.2 0.00199218 1.47707 0 0 0 0 0 0 0
8 0.0390269 26.3362 0 0 26.3362 0.0408662 320243 0 79092.9 0.0261991 91.5871 21106.6 0.00228736 1.47678 0 0 0 0 0 0 0
9 0.0408662 26.1971 0 0 26.1971 0.0427921 350962 0 92353.4 0.0300767 91.5695 21103.9 0.00262627 1.47648 0 0 0 0 0 0 0
10 0.0427921 26.0523 0 0 26.0523 0.0448088 384619 0 106813 0.034528 91.551 21101.1 0.00301539 1.47616 0 0 0 0 0 0 0
11 0.0448088 25.9017 0 0 25.9017 0.0469206 421494 0 122576 0.0396376 91.5317 21098.1 0.00346218 1.47583 0 0 0 0 0 0 0
12 0.0469206 25.7452 0 0 25.7452 0.0491319 461892 0 139755 0.0455029 91.5115 21095 0.00397519 1.47548 0 0 0 0 0 0 0
13 0.0491319 25.5824 0 0 25.5824 0.0514474 506149 0 158472 0.0522356 91.4904 21091.8 0.0045642 1.47512 0 0 0 0 0 0 0
14 0.0514474 25.4133 0 0 25.4133 0.0538721 554630 0 178860 0.0599639 91.4683 21088.4 0.00524046 1.47474 0 0 0 0 0 0 0
15 0.0538721 25.2377 0 0 25.2377 0.056411 607736 0 201060 0.068835 91.4451 21084.8 0.00601697 1.47434 0 0 0 0 0 0 0
16 0.056411 25.0554 0 0 25.0554 0.0590696 665908 0 225226 0.0790177 91.4209 21081.1 0.00690854 1.47392 0 0 0 0 0 0 0
17 0.0590696 24.8661 0 0 24.8661 0.0618534 729624 0 251524 0.0907057 91.3956 21077.2 0.0079322 1.47349 0 0 0 0 0 0 0
18 0.0618534 24.6697 0 0 24.6697 0.0647685 799409 0 280131 0.104121 91.3691 21073.1 0.00910755 1.47304 0 0 0 0 0 0 0
19 0.0647685 24.4661 0 0 24.4661 0.0678209 875838 0 311239 0.11952 91.3413 21068.9 0.0104571 1.47256 0 0 0 0 0 0 0
20 0.0678209 24.255 0 0 24.255 0.0710172 959539 0 345054 0.137194 91.3123 21064.4 0.0120066 1.47206 0 0 0 0 0 0 0
21 0.0710172 24.0363 0 0 24.0363 0.0743642 1.0512e+06 0 381797 0.157481 91.282 21059.7 0.0137857 1.47154 0 0 0 0 0 0 0
22 0.0743642 23.8098 0 0 23.8098 0.0778689 1.15157e+06 0 421705 0.180764 91.2502 21054.9 0.0158285 1.47099 0 0 0 0 0 0 0
23 0.0778689 23.5753 0 0 23.5753 0.0815387 1.26146e+06 0 465032 0.207488 91.217 21049.7 0.018174 1.47042 0 0 0 0 0 0 0
24 0.0815387 23.3327 0 0 23.3327 0.0853815 1.38179e+06 0 512051 0.238158 91.1823 21044.4 0.0208671 1.46982 0 0 0 0 0 0 0
25 0.0853815 23.0819 0 0 23.0819 0.0894054 1.51352e+06 0 563052 0.273359 91.146 21038.8 0.0239592 1.4692 0 0 0 0 0 0 0
26 0.0894054 22.8228 0 0 22.8228 0.0936189 1.65773e+06 0 618346 0.313758 91.108 21033 0.0275097 1.46854 0 0 0 0 0 0 0
27 0.0936189 22.5551 0 0 22.5551 0.0980311 1.81559e+06 0 678263 0.360123 91.0683 21026.9 0.0315861 1.46786 0 0 0 0 0 0 0
28 0.0980311 22.2788 0 0 22.2788 0.102651 1.98837e+06 0 743156 0.413332 91.0267 21020.5 0.0362669 1.46715 0 0 0 0 0 0 0
29 0.102651 21.9938 0 0 21.9938 0.107489 2.17748e+06 0 813399 0.474394 90.9833 21013.8 0.0416413 1.4664 0 0 0 0 0 0 0
30 0.107489 21.7 0 0 21.7 0.112555 2.38444e+06 0 889391 0.544469 90.9379 21006.8 0.0478122 1.46562 0 0 0 0 0 0 0
31 0.112555 21.3974 0 0 21.3974 0.117859 2.6109e+06 0 971553 0.624883 90.8904 20999.5 0.0548977 1.4648 0 0 0 0 0 0 0
32 0.117859 21.0859 0 0 21.0859 0.123414 2.8587e+06 0 1.06033e+06 0.717161 90.8407 20991.8 0.0630333 1.46395 0 0 0 0 0 0 0
33 0.123414 20.7656 0 0 20.7656 0.12923 3.12981e+06 0 1.15619e+06 0.823049 90.7888 20983.8 0.0723746 1.46306 0 0 0 0 0 0 0
34 0.12923 20.4363 0 0 20.4363 0.135321 3.42639e+06 0 1.25964e+06 0.944552 90.7346 20975.5 0.0831003 1.46213 0 0 0 0 0 0 0
35 0.135321 20.0982 0 0 20.0982 0.141698 3.75081e+06 0 1.37119e+06 1.08397 90.6779 20966.7 0.0954162 1.46115 0 0 0 0 0 0 0
36 0.141698 19.7513 0 0 19.7513 0.148376 4.10563e+06 0 1.49139e+06 1.24394 90.6186 20957.6 0.109557 1.46013 0 0 0 0 0 0 0
37 0.148376 19.3957 0 0 19.3957 0.155369 4.49367e+06 0 1.62081e+06 1.42748 90.5567 20948 0.125794 1.45907 0 0 0 0 0 0 0
38 0.155369 19.0316 0 0 19.0316 0.162691 4.91798e+06 0 1.76005e+06 1.63806 90.492 20938 0.144438 1.45796 0 0 0 0 0 0 0
39 0.162691 18.659 0 0 18.659 0.170358 5.38189e+06 0 1.90975e+06 1.87967 90.4244 20927.6 0.165845 1.4568 0 0 0 0 0 0 0
40 0.170358 18.2781 0 0 18.2781 0.178387 5.88903e+06 0 2.07053e+06 2.15685 90.3537 20916.7 0.190425 1.45558 0 0 0 0 0 0 0
41 0.178387 17.8892 0 0 17.8892 0.186794 6.44336e+06 0 2.24307e+06 2.47483 90.28 20905.3 0.21865 1.45431 0 0 0 0 0 0 0
42 0.186794 17.4926 0 0 17.4926 0.195598 7.04917e+06 0 2.42807e+06 2.83962 90.2029 20893.4 0.251058 1.45299 0 0 0 0 0 0 0
43 0.195598 17.0885 0 0 17.0885 0.204816 7.71116e+06 0 2.62622e+06 3.25807 90.1224 20881 0.288271 1.4516 0 0 0 0 0 0 0
44 0.204816 16.6772 0 0 16.6772 0.214469 8.43442e+06 0 2.83827e+06 3.73807 90.0384 20868 0.330999 1.45016 0 0 0 0 0 0 0
45 0.214469 16.2593 0 0 16.2593 0.224576 9.2245e+06 0 3.06495e+06 4.28865 89.9506 20854.5 0.380063 1.44865 0 0 0 0 0 0 0
46 0.224576 15.835 0 0 15.835 0.23516 1.00874e+07 0 3.30701e+06 4.92016 89.859 20840.3 0.4364 1.44708 0 0 0 0 0 0 0
47 0.23516 15.4048 0 0 15.4048 0.246243 1.10297e+07 0 3.56521e+06 5.64445 89.7634 20825.5 0.501089 1.44544 0 0 0 0 0 0 0
48 0.246243 14.9693 0 0 14.9693 0.257848 1.20585e+07 0 3.84032e+06 6.47512 89.6636 20810.1 0.575371 1.44372 0 0 0 0 0 0 0
49 0.257848 14.529 0 0 14.529 0.27 1.31815e+07 0 4.1331e+06 7.42776 89.5594 20793.9 0.660664 1.44194 0 0 0 0 0 0 0
50 0.27 14.0844 0 0 14.0844 0.282725 1.44072e+07 0 4.44431e+06 8.5202 89.4507 20777.1 0.758605 1.44007 0 0 0 0 0 0 0
51 0.282725 13.6363 0 0 13.6363 0.296049 1.57445e+07 0 4.77468e+06 9.77291 89.3374 20759.6 0.871068 1.43813 0 0 0 0 0 0 0
52 0.296049 13.1852 0 0 13.1852 0.310001 1.72034e+07 0 5.12494e+06 11.2093 89.2191 20741.2 1.00021 1.4361 0 0 0 0 0 0 0
53 0.310001 12.7319 0 0 12.7319 0.324611 1.87946e+07 0 5.49579e+06 12.8562 89.0958 20722.1 1.1485 1.43398 0 0 0 0 0 0 0
54 0.324611 12.2771 0 0 12.2771 0.33991 2.05297e+07 0 5.88789e+06 14.7444 88.9672 20702.2 1.31878 1.43177 0 0 0 0 0 0 0
55 0.33991 11.8216 0 0 11.8216 0.355929 2.24211e+07 0 6.30188e+06 16.9091 88.8332 20681.4 1.51431 1.42947 0 0 0 0 0 0 0
56 0.355929 11.3661 0 0 11.3661 0.372704 2.44825e+07 0 6.73831e+06 19.3905 88.6935 20659.7 1.73885 1.42707 0 0 0 0 0 0 0
57 0.372704 10.9115 0 0 10.9115 0.390269 2.67285e+07 0 7.19771e+06 22.235 88.5479 20637.1 1.99668 1.42458 0 0 0 0 0 0 0
58 0.390269 10.4587 0 0 10.4587 0.408662 2.9175e+07 0 7.68053e+06 25.4952 88.3963 20613.5 2.29276 1.42197 0 0 0 0 0 0 0
59 0.408662 10.0084 0 0 10.0084 0.427921 3.18391e+07 0 8.18713e+06 29.2318 88.2383 20589 2.63276 1.41926 0 0 0 0 0 0 0
60 0.427921 9.56154 0 0 9.56154 0.448088 3.47394e+07 0 8.71782e+06 33.5139 88.0738 20563.4 3.02319 1.41644 0 0 0 0 0 0 0
61 0.448088 9.11899 0 0 9.11899 0.469206 3.78957e+07 0 9.27276e+06 38.4209 87.9026 20536.7 3.47153 1.4135 0 0 0 0 0 0 0
62 0.469206 8.6816 0 0 8.6816 0.491319 4.13295e+07 0 9.85207e+06 44.0435 87.7243 20508.9 3.98638 1.41045 0 0 0 0 0 0 0
63 0.491319 8.25021 0 0 8.25021 0.514474 4.50641e+07 0 1.04557e+07 50.4854 87.5389 20480 4.57763 1.40726 0 0 0 0 0 0 0
64 0.514474 7.82568 0 0 7.82568 0.538721 4.91243e+07 0 1.10835e+07 57.8655 87.3459 20449.9 5.25659 1.40396 0 0 0 0 0 0 0
65 0.538721 7.4088 0 0 7.4088 0.56411 5.35369e+07 0 1.17352e+07 66.3194 87.1452 20418.6 6.03632 1.40051 0 0 0 0 0 0 0
66 0.56411 7.00038 0 0 7.00038 0.590696 5.83307e+07 0 1.24104e+07 76.0026 86.9366 20386 6.9317 1.39694 0 0 0 0 0 0 0
67 0.590696 6.60116 0 0 6.60116 0.618534 6.35366e+07 0 1.31085e+07 87.0927 86.7198 20352.1 7.96001 1.39322 0 0 0 0 0 0 0
68 0.618534 6.21187 0 0 6.21187 0.647685 6.91877e+07 0 1.38289e+07 99.7927 86.4945 20316.8 9.14089 1.38936 0 0 0 0 0 0 0
69 0.647685 5.83316 0 0 5.83316 0.678209 7.53196e+07 0 1.45705e+07 114.335 86.2604 20280.1 10.497 1.38536 0 0 0 0 0 0 0
70 0.678209 5.46566 0 0 5.46566 0.710172 8.19703e+07 0 1.53325e+07 130.984 86.0174 20242 12.0545 1.38119 0 0 0 0 0 0 0
71 0.710172 5.10993 0 0 5.10993 0.743642 8.91803e+07 0 1.61136e+07 150.044 85.7652 20202.4 13.8431 1.37687 0 0 0 0 0 0 0
72 0.743642 4.76647 0 0 4.76647 0.778689 9.69932e+07 0 1.69126e+07 171.862 85.5035 20161.3 15.8972 1.37239 0 0 0 0 0 0 0
73 0.778689 4.43571 0 0 4.43571 0.815387 1.05455e+08 0 1.77278e+07 196.832 85.232 20118.6 18.2563 1.36774 0 0 0 0 0 0 0
74 0.815387 4.11803 0 0 4.11803 0.853815 1.14616e+08 0 1.85576e+07 225.406 84.9505 20074.3 20.9658 1.36292 0 0 0 0 0 0 0
75 0.853815 3.81372 0 0 3.81372 0.894054 1.24527e+08 0 1.94003e+07 258.102 84.6588 20028.3 24.0774 1.35793 0 0 0 0 0 0 0
76 0.894054 3.52303 0 0 3.52303 0.936189 1.35246e+08 0 2.02538e+07 295.507 84.3566 19980.6 27.6511 1.35276 0 0 0 0 0 0 0
77 0.936189 3.24611 0 0 3.24611 0.980311 1.4683e+08 0 2.11161e+07 338.295 84.0436 19931.2 31.7654 1.347 0 0 0 0 0 0 0
78 0.980311 2.98304 0 0 2.98304 1.02651 1.59344e+08 0 2.1985e+07 387.233 83.7197 19879.9 36.5079 1.34047 0 0 0 0 0 0 0
79 1.02651 2.73385 0 0 2.73385 1.07489 1.72853e+08 0 2.28582e+07 443.196 83.3846 19826.8 41.96 1.33372 0 0 0 0 0 0 0
80 1.07489 2.4985 0 0 2.4985 1.12555 1.87429e+08 0 2.37331e+07 507.183 83.038 19771.9 48.2283 1.32675 0 0 0 0 0 0 0
81 1.12555 2.27687 0 0 2.27687 1.17859 2.03145e+08 0 2.46074e+07 580.333 82.6798 19715 55.4354 1.31956 0 0 0 0 0 0 0
82 1.17859 2.06878 0 0 2.06878 1.23414 2.2008e+08 0 2.54784e+07 663.945 82.3098 19656.1 63.7223 1.31213 0 0 0 0 0 0 0
83 1.23414 1.87401 0 0 1.87401 1.2923 2.38316e+08 0 2.63435e+07 759.498 81.9277 19595.2 73.2508 1.30447 0 0 0 0 0 0 0
84 1.2923 1.69228 0 0 1.69228 1.35321 2.57941e+08 0 2.72001e+07 868.68 81.5334 19532.3 84.2079 1.29658 0 0 0 0 0 0 0
85 1.35321 1.52324 0 0 1.52324 1.41698 2.79044e+08 0 2.80455e+07 993.412 81.1266 19467.3 96.8084 1.28844 0 0 0 0 0 0 0
86 1.41698 1.36653 0 0 1.36653 1.48376 3.01721e+08 0 2.88772e+07 1135.88 80.7074 19400.1 111.299 1.28008 0 0 0 0 0 0 0
87 1.48376 1.22172 0 0 1.22172 1.55369 3.26073e+08 0 2.96924e+07 1298.59 80.2754 19330.9 127.966 1.27146 0 0 0 0 0 0 0
88 1.55369 1.08837 0 0 1.08837 1.62691 3.52202e+08 0 3.04887e+07 1484.36 79.8307 19259.4 147.136 1.26261 0 0 0 0 0 0 0
89 1.62691 0.966 0 0 0.966 1.70358 3.80216e+08 0 3.12637e+07 1696.44 79.373 19185.7 169.186 1.2535 0 0 0 0 0 0 0
90 1.70358 0.854108 0 0 0.854108 1.78387 4.10229e+08 0 3.2015e+07 1938.49 78.9024 19109.8 194.549 1.24416 0 0 0 0 0 0 0
91 1.78387 0.752178 0 0 0.752178 1.86794 4.42356e+08 0 3.27405e+07 2214.69 78.4187 19031.6 223.726 1.23458 0 0 0 0 0 0 0
92 1.86794 0.659678 0 0 0.659678 1.95598 4.76719e+08 0 3.34381e+07 2529.81 77.922 18951.2 257.294 1.22474 0 0 0 0 0 0 0
93 1.95598 0.576067 0 0 0.576067 2.04816 5.13441e+08 0 3.41061e+07 2889.25 77.4122 18868.4 295.915 1.21467 0 0 0 0 0 0 0
94 2.04816 0.500802 0 0 0.500802 2.14469 5.52652e+08 0 3.47429e+07 3299.16 76.8893 18783.4 340.351 1.20436 0 0 0 0 0 0 0
95 2.14469 0.43334 0 0 0.43334 2.24576 5.94482e+08 0 3.5347e+07 3766.51 76.3533 18696 391.48 1.19381 0 0 0 0 0 0 0
96 2.24576 0.37314 0 0 0.37314 2.3516 6.39067e+08 0 3.59174e+07 4299.24 75.8045 18606.3 450.316 1.18302 0 0 0 0 0 0 0
97 2.3516 0.319669 0 0 0.319669 2.46243 6.86545e+08 0 3.64532e+07 4906.37 75.2427 18514.2 518.027 1.172 0 0 0 0 0 0 0
98 2.46243 0.272406 0 0 0.272406 2.57848 7.37057e+08 0 3.69539e+07 5598.12 74.6682 18419.9 595.952 1.16075 0 0 0 0 0 0 0
99 2.57848 0.230841 0 0 0.230841 2.7 7.90746e+08 0 3.7419e+07 6386.12 74.0812 18323.2 685.639 1.14929 0 0 0 0 0 0 0
100 2.7 0.194482 0 0 0.194482 2.82725 8.47758e+08 0 3.78488e+07 7283.53 73.4817 18224.2 788.871 1.1376 0 0 0 0 0 0 0
101 2.82725 0.162852 0 0 0.162852 2.96049 9.08239e+08 0 3.82433e+07 8305.33 72.8701 18123 907.702 1.1257 0 0 0 0 0 0 0
102 2.96049 0.135499 0 0 0.135499 3.10001 9.72339e+08 0 3.86033e+07 9468.47 72.2465 18019.4 1044.5 1.11359 0 0 0 0 0 0 0
103 3.10001 0.111988 0 0 0.111988 3.24611 1.0402e+09 0 3.89295e+07 10792.2 71.6113 17913.6 1201.98 1.10129 0 0 0 0 0 0 0
104 3.24611 0.0919102 0 0 0.0919102 3.3991 1.11199e+09 0 3.9223e+07 12298.3 70.9648 17805.7 1383.29 1.0888 0 0 0 0 0 0 0
105 3.3991 0.07488 0 0 0.07488 3.55929 1.18783e+09 0 3.94852e+07 14011.5 70.3073 17695.5 1584.1 1.08152 0 0 0 0 0 0 0
106 3.55929 0.0605377 0 0 0.0605377 3.72704 1.26789e+09 0 3.97177e+07 15959.9 69.6391 17583.2 1811.51 1.07555 0 0 0 0 0 0 0
107 3.72704 0.0485494 0 0 0.0485494 3.90269 1.35231e+09 0 3.99221e+07 18175.1 68.9607 17468.8 2071.35 1.06946 0 0 0 0 0 0 0
108 3.90269 0.0386074 0 0 0.0386074 4.08662 1.44124e+09 0 4.01003e+07 20693.2 68.2726 17352.4 2368.23 1.06326 0 0 0 0 0 0 0
109 4.08662 0.0304307 0 0 0.0304307 4.27921 1.53481e+09 0 4.02543e+07 23554.7 67.5751 17234 2707.38 1.05694 0 0 0 0 0 0 0
110 4.27921 0.0237641 0 0 0.0237641 4.48088 1.63317e+09 0 4.03862e+07 26805.9 66.8687 17113.7 3094.79 1.05053 0 0 0 0 0 0 0
111 4.48088 0.0183785 0 0 0.0183785 4.69206 1.73645e+09 0 4.04981e+07 30498.8 66.1541 16991.6 3537.28 1.044 0 0 0 0 0 0 0
112 4.69206 0.0140693 0 0 0.0140693 4.91319 1.84479e+09 0 4.0592e+07 34692.6 65.4316 16867.7 4042.66 1.03737 0 0 0 0 0 0 0
113 4.91319 0.0106562 0 0 0.0106562 5.14474 1.95831e+09 0 4.06699e+07 39453.9 64.7019 16742 4619.76 1.03065 0 0 0 0 0 0 0
114 5.14474 0.00798144 0 0 0.00798144 5.38721 2.07713e+09 0 4.0734e+07 44858.5 63.9656 16614.8 5278.76 1.02384 0 0 0 0 0 0 0
115 5.38721 0.00590849 0 0 0.00590849 5.6411 2.20138e+09 0 4.07859e+07 50991.8 63.2232 16485.9 6031.16 1.01693 0 0 0 0 0 0 0
116 5.6411 0.00432066 0 0 0.00432066 5.90696 2.33115e+09 0 4.08276e+07 57950.4 62.4754 16355.7 6890.17 1.00994 0 0 0 0 0 0 0
117 5.90696 0.00311927 0 0 0.00311927 6.18534 2.46655e+09 0 4.08606e+07 65843.8 61.7228 16224.1 7870.79 1.00287 0 0 0 0 0 0 0
118 6.18534 0.00222191 0 0 0.00222191 6.47685 2.60768e+09 0 4.08864e+07 74795.4 60.966 16091.2 8990.15 0.995718 0 0 0 0 0 0 0
119 6.47685 0.00156062 0 0 0.00156062 6.78209 2.75463e+09 0 4.09062e+07 84945.1 60.2057 15957.1 10267.8 0.9885 0 0 0 0 0 0 0
120 6.78209 0.00108015 0 0 0.00108015 7.10172 2.90748e+09 0 4.09213e+07 96450.8 59.4426 15822 11668.3 0.986064 0 0 0 0 0 0 0
121 7.10172 0.000736194 0 0 0.000736194 7.43642 3.06629e+09 0 4.09325e+07 109491 58.6773 15685.9 12994.6 1.00352 0 0 0 0 0 0 0
122 7.43642 0.000493757 0 0 0.000493757 7.78689 3.23114e+09 0 4.09408e+07 124268 57.9105 15549 14464.9 1.02154 0 0 0 0 0 0 0
123 7.78689 0.000325631 0 0 0.000325631 8.15387 3.40208e+09 0 4.09468e+07 141009 57.1429 15411.2 16094.4 1.04017 0 0 0 0 0 0 0
124 8.15387 0.000211007 0 0 0.000211007 8.53815 3.57915e+09 0 4.0951e+07 159971 56.3751 15272.9 17899.7 1.05939 0 0 0 0 0 0 0
125 8.53815 0.000134238 0 0 0.000134238 8.94054 3.7624e+09 0 4.0954e+07 181447 55.6079 15134 19899.3 1.07923 0 0 0 0 0 0 0
126 8.94054 8.3772e-05 0 0 8.3772e-05 9.36189 3.95185e+09 0 4.0956e+07 205765 54.8418 14994.7 22113.5 1.09969 0 0 0 0 0 0 0
127 9.36189 5.12372e-05 0 0 5.12372e-05 9.80311 4.14752e+09 0 4.09574e+07 233297 54.0775 14855 24564.7 1.12078 0 0 0 0 0 0 0
128 9.80311 3.06859e-05 0 0 3.06859e-05 10.2651 4.34942e+09 0 4.09583e+07 264462 53.3157 14715.2 27277.8 1.14251 0 0 0 0 0 0 0
129 10.2651 1.79781e-05 0 0 1.79781e-05 10.7489 4.55755e+09 0 4.09588e+07 299735 52.557 14575.3 30280.2 1.1649 0 0 0 0 0 0 0
130 10.7489 1.02936e-05 0 0 1.02936e-05 11.2555 4.77191e+09 0 4.09592e+07 339653 51.802 14435.3 33602.2 1.18794 0 0 0 0 0 0 0
131 11.2555 5.75385e-06 0 0 5.75385e-06 11.7859 4.99248e+09 0 4.09594e+07 384820 51.0513 14295.5 37277.3 1.21165 0 0 0 0 0 0 0
132 11.7859 3.13646e-06 0 0 3.13646e-06 12.3414 5.21923e+09 0 4.09596e+07 435921 50.3054 14156 41342.9 1.23603 0 0 0 0 0 0 0
133 12.3414 1.6654e-06 0 0 1.6654e-06 12.923 5.45214e+09 0 4.09596e+07 493729 49.565 14016.7 43487 1.32932 0 0 0 0 0 0 0
134 12.923 8.6035e-07 0 0 8.6035e-07 13.5321 5.69116e+09 0 4.09597e+07 559119 48.8306 13877.9 45041 1.45178 0 0 0 0 0 0 0
135 13.5321 4.31885e-07 0 0 4.31885e-07 14.1698 5.93625e+09 0 4.09597e+07 633077 48.1027 13739.7 46620.8 1.58637 0 0 0 0 0 0 0
136 14.1698 2.10392e-07 0 0 2.10392e-07 14.8376 6.18736e+09 0 4.09597e+07 716719 47.3818 13602 48229.1 1.73427 0 0 0 0 0 0 0
137 14.8376 9.93264e-08 0 0 9.93264e-08 15.5369 6.44441e+09 0 4.09597e+07 811308 46.6683 13465.1 49868.5 1.89675 0 0 0 0 0 0 0
138 15.5369 4.53786e-08 0 0 4.53786e-08 16.2691 6.70734e+09 0 4.09597e+07 918268 45.9627 13329.1 51541.2 2.07523 0 0 0 0 0 0 0
139 16.2691 2.00326e-08 0 0 2.00326e-08 17.0358 6.97608e+09 0 4.09597e+07 1.03921e+06 45.2655 13193.9 53250.9 2.2712 0 0 0 0 0 0 0
140 17.0358 8.53174e-09 0 0 8.53174e-09 17.8387 7.25055e+09 0 4.09597e+07 1.17596e+06 44.5769 13059.8 55001.5 2.48629 0 0 0 0 0 0 0
141 17.8387 3.49976e-09 0 0 3.49976e-09 18.6794 7.53066e+09 0 4.09597e+07 1.33058e+06 43.8975 12926.7 56797.4 2.72224 0 0 0 0 0 0 0
142 18.6794 1.38035e-09 0 0 1.38035e-09 19.5598 7.81632e+09 0 4.09597e+07 1.50539e+06 43.2274 12794.9 58642.8 2.98098 0 0 0 0 0 0 0
143 19.5598 5.22521e-10 0 0 5.22521e-10 20.4816 8.10744e+09 0 4.09597e+07 1.70304e+06 42.5671 12664.2 60543.2 3.26455 0 0 0 0 0 0 0
144 20.4816 1.89477e-10 0 0 1.89477e-10 21.4469 8.40392e+09 0 4.09597e+07 1.9265e+06 41.9167 12534.9 60303.4 3.70562 0 0 0 0 0 0 0
145 21.4469 6.56881e-11 0 0 6.56881e-11 22.4576 8.70566e+09 0 4.09597e+07 2.17915e+06 41.2766 12407 57185.9 4.41805 0 0 0 0 0 0 0
146 22.4576 2.17264e-11 0 0 2.17264e-11 23.516 9.01255e+09 0 4.09597e+07 2.46481e+06 40.6471 12280.5 54242.7 5.26627 0 0 0 0 0 0 0
